store_product_id,canonical_product_id,alt_group_id,category,subcategory,product_name,brand,size,unit,pack_count,price_eur,promo_price_eur,currency,availability,store_name,city,last_updated,barcode,notes
CON-00285,CP0285,ALT0285,Frozen,Pizza,Petfriends Vegetable Pizza Family Pack,Petfriends,570.0,g,1,5.18,"4,18",EUR,in stock,Conad,milan,25/03/2026,0471324393636,check allergen label
CON-00286,CP0286,ALT0286,Frozen,Vegetables,Frozen Peas Family Pack 450g,Mutti,450,g,3,"€5,67",,Euro,in stock,Conad,milan,2026/01/02 15:39,,seasonal item
CON-00287,CP0287,ALT0287,Frozen,Vegetables,Frozen Spinach Family Pack 450g,Piacersi ,450,g,1,EUR 5.02,,eur,available,Conad,Milano,28/01/2026,8820497763801,promo shelf
CON-00288,CP0288,ALT0288,Frozen ,Fish,Frozen Salmon Fillets Family Pack,Ferrero,500.0,g,3,3.71,,EUR,low stock,Conad,Milano,2026-02-21,3716097305114,
CON-00289,CP0289,ALT0289,Frozen,Fish,Conad Fish Fingers Family Pack confezione,Conad,300,g,4,"€3,71","3,09",€,,Conad,Milano,28/03/2026,5044566739419,imported
CON-00290,CP0290,ALT0290,Beverages,Water, Still Water Family Pack 2.25l,Conad,2.25,l,8,1.20,1.09,EUR,in stock,Conad,Milano,11-01-2026,6845381159576,private label
CON-00291,CP0291,ALT0291,Beverages,Water,Sparkling Water Family Pack 1.5l,Piacersi,1.5,l,1,"1,14",,€,low stock,Conad,Milano,2026-03-20,0689464917731,check allergen label
CON-00292,CP0292,ALT0292,Beverages,Juice, Orange Juice Family Pack 1.5l,Piacersi,,l,3, 1.19 ,,eur,available,Conad,milan,13/01/2026,5436444891247,new
CON-00293,CP0293,ALT0293,Beverages,Juice,Sapori e Dintorni Apple Juice Family Pack,Sapori e Dintorni,,l,6, 1.00 ,,Euro,limited,Conad,Milano,2026-04-10 23:30:00,5914987322916,limited edition
CON-00294,CP0294,ALT0294,Beverages,Soft Drinks,Sapori e Dintorni Cola Family Pack,Sapori e Dintorni,1.88,l,1, 1.04 ,,Euro,in stock,Conad,Milano,2026-03-13,,imported
CON-00295,CP0295,ALT0295,Beverages,Soft Drinks,Petfriends Lemon Soda Family Pack,Petfriends,1.5,l,6, 2.36 ,,eur,limited,Conad,Milano,2026/03/10 16:58,6728494535256,limited edition
CON-00296,CP0296,ALT0296,Beverages,Tea,PETFRIENDS GREEN TEA FAMILY PACK,Petfriends,25.0,pcs,1,EUR 1.56, 1.37 ,EUR,available,Conad,milan,07/02/2026,9750291069743,promo shelf
CON-00297,CP0297,ALT0297,Beverages,Tea,Verso Natura Black Tea Family Pack confezione,Verso Natura ,31.25,pcs,6, 2.29 ,1.80,€,in stock,Conad,milan,27/02/2026,8100639399201,promo shelf
CON-00298,CP0298,ALT0298,Household,Detergent,Aia Dish Soap Family Pack confezione,Aia,750,ml,2, 5.85 ,"4,48",Euro,in stock,Conad,MILANO,2026-04-30,3143763256337,
CON-00299,CP0299,ALT0299,Household,Detergent,Laundry Detergent Family Pack,Petfriends,1.12,l,6,"5,22",,EUR,in stock,Conad,MILANO,2026-03-10,0732723420309,check allergen label
CON-00300,CP0300,ALT0300,Household,Paper,Toilet Paper Family Pack 6pcs,Verso Natura,6.0,pcs,4,"€6,03","€4,50",€,OUT OF STOCK,Conad ,Milan,03-03-2026,8956092474010,limited edition
CON-00301,CP0301,ALT0301,Household,Paper,Kitchen Towels Family Pack 5pcs,Petfriends,5.0,pcs,2,"€4,07",,Euro,OUT OF STOCK,Conad,MILANO,28/01/2026,3417439711611,check allergen label
CON-00302,CP0302,ALT0302,Household,Cleaning,Multi Surface Cleaner Family Pack,Petfriends,750,ml,3, 5.62 ,"4,02",€,limited,Conad,Milano,20-04-2026,0905969037139,new
CON-00303,CP0303,ALT0303,Household,Cleaning,Piacersi Bleach Family Pack confezione,Piacersi,2.5,l,6,4.94,EUR 4.31,EUR,low stock,Conad,Milano,2026/01/26 12:11,5649876748854,
CON-00304,CP0304,ALT0304,Personal Care,Shampoo, Shampoo Family Pack 312.5ml,Verso Natura,312.5,ml,4,"2,65",,EUR,OUT OF STOCK,Conad,Milan,2026-04-24,,new
CON-00305,CP0305,ALT0305,Personal Care,Shampoo,Conad Conditioner Family Pack,Conad,312.5,ml,1,EUR 6.00,,Euro,limited,Conad,Milano,2026-02-10,6838819025448,private label
CON-00306,CP0306,ALT0306,Personal Care,Soap,Hand Soap Family Pack 225ml,Lavazza,225.0,ml,1,5.93,,EUR,available, Conad ,Milan,2026-02-24 01:41:00,8174791452520,seasonal item
CON-00307,CP0307,ALT0307,Personal Care,Soap,Body Wash Family Pack 375ml,Conad,375.0,ml,,5.06,,Euro,available,Conad,Milano,2026/02/09 09:22,5914987355522,private label
CON-00308,CP0308,ALT0308,Personal Care,Toothpaste,Sapori e Dintorni Toothpaste Family Pack confezione,Sapori e Dintorni,56.25,ml,3,"€3,85",,Euro,in stock,Conad,milan,26/04/2026,1862028418542,seasonal item
CON-00309,CP0309,ALT0309,Dairy,Mozzarella,Conad Mozzarella Mini,Conad,156.25,g,,"€2,15",,eur,available,Conad,MILANO,2026-04-03,4118956593005,imported
CON-00310,CP0310,ALT0310,Dairy,Mozzarella,Mozzarella di Bufala Mini 125g,Barilla,125,g,6,EUR 2.53,EUR 2.33,Euro,OUT OF STOCK,Conad,Milano,21-01-2026,9777774714227,new
CON-00311,CP0311,ALT0311,Dairy,Mozzarella,Fior di latte mozzarella Mini,Verso Natura,150.0,g,1,"€1,51",,€,available,Conad,MILANO,02/02/2026,5409270514171,check allergen label
CON-00312,CP0312,ALT0312,Dairy,Yogurt,Petfriends Greek Yogurt Mini,Petfriends,170,g,1, 1.53 ,,€,available,Conad,milan,29/04/2026,5862853233191,check allergen label
CON-00313,CP0313,ALT0313,Dairy,Yogurt,Strawberry Yogurt Mini,Petfriends,2,pcs,1,"2,69",,EUR,limited,Conad,Milan,2026-04-04,9244254662999,seasonal item
CON-00314,CP0314,ALT0314,Dairy,Yogurt, Plain Yogurt Mini 500g,Conad Kids,500,g,,"€3,15",,€,,Conad,milan,2026-01-11 23:17:00,3511099295989,seasonal item
CON-00315,CP0315,ALT0315,Dairy,Milk,Piacersi Whole Milk Mini confezione,Piacersi,1.5,,1,2.89,2.37,Euro,OUT OF STOCK,Conad,MILANO,2026-01-27 18:30:00,1128692222074,
CON-00316,CP0316,ALT0316,Dairy,Milk,Semi-skimmed Milk Mini,conad kids,1.25,l,8,2.36,,Euro,OUT OF STOCK, Conad,Milan,2026/02/22 13:13,4524141177059,check allergen label
CON-00317,CP0317,ALT0317,Dairy,Milk,Mulino Bianco Lactose Free Milk Mini confezione,Mulino Bianco,1,l,1,EUR 2.34,,Euro,limited,Conad,Milan,2026-03-09 12:02:00,6350232314223,
CON-00318,CP0318,ALT0318,Dairy,Butter,Sapori e Dintorni Unsalted Butter Mini,Sapori e Dintorni,,g,1, 2.06 ,,EUR,,Conad,Milan,2026-04-02 19:01:00,8410936184820,limited edition
CON-00319,CP0319,ALT0319,Dairy,Butter,Parmalat Salted Butter Mini confezione,Parmalat,250,g,3,"2,90",,€,available,Conad,Milan,07-01-2026,3121136931427,seasonal item
CON-00320,CP0320,ALT0320,Dairy,Cheese,Parmigiano Reggiano Mini,Sapori e Dintorni,200,g,2,EUR 1.27,,Euro,low stock,Conad,MILANO,2026/02/20 21:43,1002298396065,limited edition
CON-00321,CP0321,ALT0321,Dairy,Cheese,Conad Gorgonzola Mini,Conad,187.5,g,1, 2.28 ,,EUR,low stock,Conad,MILANO,03-01-2026,7562612136211,limited edition
CON-00322,CP0322,ALT0322,Dairy,Cheese,Piacersi Ricotta Mini confezione,Piacersi,250,g,8, 2.52 ,,eur,,Conad,MILANO,03-04-2026,3013768858222,imported
CON-00323,CP0323,ALT0323,Bakery,Bread,Whole Wheat Bread Mini 375g,VERSO NATURA,375.0,g,6,3.20,,eur,in stock,Conad,Milano,2026/04/14 14:27,9902736767086,
CON-00324,CP0324,ALT0324,Bakery,Bread,Ciabatta Mini,PETFRIENDS,,g,1, 2.25 ,,eur,low stock,Conad,Milan,25/01/2026,9138853208884,promo shelf
CON-00325,CP0325,ALT0325,Bakery,Bread,Sandwich Bread Mini,Piacersi,825.0,g,1,"2,26",1.78,EUR,available,Conad,Milano,01-04-2026,9754053194096,check allergen label
CON-00326,CP0326,ALT0326,Bakery,Croissants,Butter Croissant Mini,Verso Natura,4.5,pcs,1,"3,40",,EUR,,Conad,Milan,29/04/2026,6631744386073,limited edition
CON-00327,CP0327,ALT0327,Bakery,Croissants,Piacersi Chocolate Croissant Mini confezione,Piacersi,4.5,pcs,1,"2,64",,Euro,low stock,Conad,Milano,2026-02-28,,
CON-00328,CP0328,ALT0328,Bakery,Cookies,Chocolate Chip Cookies Mini 450g,Sapori e Dintorni,450.0,g,2,2.86,2.21,EUR,OUT OF STOCK,Conad,Milan,30-04-2026,3175305776985,promo shelf
CON-00329,CP0329,ALT0329,Bakery,Cookies,Conad Digestive Biscuits Mini,Conad,300.0,g,1, 1.46 ,"€1,29",eur,available,Conad,Milan,26-04-2026,7187894652990,
CON-00330,CP0330,ALT0330,Produce,Tomatoes,Barilla Cherry Tomatoes Mini confezione,Barilla,375.0,g,1,EUR 2.61,,eur,available,Conad,Milano,2026-03-04,3445376077556,check allergen label
CON-00331,CP0331,ALT0331,Produce,Tomatoes,Round Tomatoes Mini 1kg,Sapori e Dintorni,1,kg,, 2.43 ,,€,low stock,Conad,Milan,10/04/2026,7558767601721,imported
CON-00332,CP0332,ALT0332,Produce,Salad,Sapori e Dintorni Iceberg Lettuce Mini,Sapori e Dintorni,1,pcs,1,"€2,03",,eur,,Conad,Milan,13-01-2026,1182105978153,
CON-00333,CP0333,ALT0333,Produce,Salad,Rocket Salad Mini 156.25g,Petfriends,156.25,g,3,3.89,,eur,OUT OF STOCK,Conad,Milano,2026-03-23 12:31:00,4816361729671,check allergen label
CON-00334,CP0334,ALT0334,Produce,Apples,Golden Apples Mini,Conad Kids,1.25,kg,2, 3.06 ,,€,OUT OF STOCK,Conad,Milan,06/01/2026,7985267369829,limited edition
CON-00335,CP0335,ALT0335,Produce,Apples,ferrero pink lady apples mini confezione,Ferrero,1.25,kg,2, 3.49 ,"3,23",Euro,OUT OF STOCK,Conad,Milano,2026-02-25 15:08:00,2029925983469,private label
CON-00336,CP0336,ALT0336,Produce,Bananas,BANANAS MINI, Verso Natura,1,kg,, 2.91 ,EUR 2.50,eur,low stock,Conad,Milano,2026-03-08,1133797430104,imported
CON-00337,CP0337,ALT0337,Produce,Potatoes,Ferrero Potatoes Mini,Ferrero,2.5,kg,2, 1.69 ,1.43,Euro,in stock,Conad,milan,25/04/2026,6377248650736,imported
CON-00338,CP0338,ALT0338,Meat,Chicken,CHICKEN BREAST MINI,Piacersi,300.0,g,3, 5.06 ,,eur,OUT OF STOCK,Conad,milan,2026/01/02 14:30,3841774118428,
CON-00339,CP0339,ALT0339,Meat,Chicken,Chicken Thighs Mini 500g,Piacersi,500,g,4, 4.86 ,,Euro,in stock,Conad,milan,04-01-2026,9025062737068,new
CON-00340,CP0340,ALT0340,Meat,Beef,Minced Beef Mini,CONAD,500.0,g,3,"€4,69",,€,in stock,Conad,MILANO,2026/01/26 10:06,3547488470821,private label
CON-00341,CP0341,ALT0341,Meat,Beef,Piacersi Beef Steak Mini confezione,Piacersi,225.0,g,8,7.12,,EUR,available,conad,MILANO,26-01-2026,8111879619208,
CON-00342,CP0342,ALT0342,Meat,Cured Meats,VERSO NATURA PROSCIUTTO COTTO MINI,Verso Natura,150.0,g,3,"€6,70",,Euro,,Conad ,MILANO,2026-02-27 14:18:00,4501707593494,new
CON-00343,CP0343,ALT0343,Meat,Cured Meats,Salame Milano Mini 100g,Piacersi ,100,g,4,"5,70",,Euro,OUT OF STOCK,Conad,Milan,2026-02-02 08:17:00,9485446255635,limited edition
CON-00344,CP0344,ALT0344,Pantry,Pasta,Spaghetti Mini 625g,Verso Natura,625.0,g,1,EUR 1.88,,eur,in stock,Conad,milan,2026-03-15,3444470337305,check allergen label
CON-00345,CP0345,ALT0345,pantry,Pasta,Penne Rigate Mini,Conad Kids,500,g,2,"2,69",,eur,low stock,Conad,Milano,04-03-2026,0007816110948,private label
CON-00346,CP0346,ALT0346,Pantry,Pasta,Fusilli Mini 625g,Conad,625.0,g,1, 4.57 ,,eur,available,Conad,milan,02/01/2026,,seasonal item
CON-00347,CP0347,ALT0347,Pantry,Rice,Carnaroli Rice Mini 1.5kg,conad kids,1.5,kg,4,3.52,2.98,€,low stock,Conad,Milan,2026-03-30 20:15:00,8667634452808,
CON-00348,CP0348,ALT0348,Pantry,Rice, Basmati Rice Mini ,Piacersi,1.25,kg,8,2.27,,Euro,,Conad,milan,14-03-2026,7229264986830,
CON-00349,CP0349,ALT0349,Pantry ,Sauce,Tomato Passata Mini,Petfriends,700,ml,1,"€2,89",,eur,,Conad,Milan,2026-01-09,,
CON-00350,CP0350,ALT0350,Pantry,Sauce,Piacersi Pesto Genovese Mini,Piacersi,190,g,4,"€3,87",,EUR,,Conad,Milan,2026/04/28 17:55,2561429383115,check allergen label
CON-00351,CP0351,ALT0351, Pantry ,Oil,Extra Virgin Olive Oil Mini 1l,Petfriends,1,l,4,EUR 1.93,,€,in stock,Conad ,MILANO,2026-02-27 19:06:00,1306667981267,promo shelf
CON-00352,CP0352,ALT0352,Pantry,Oil,Sunflower Oil Mini 1l,Conad Kids,1,l,1, 4.12 ,"€3,33",Euro,available,Conad,Milano,2026-02-25 20:39:00,2692439359410,promo shelf
CON-00353,CP0353,ALT0353,Pantry,Flour,All Purpose Flour Mini 0.75kg,Conad,0.75,kg,4,"€3,18",,eur,limited, Conad ,Milan,03/04/2026,6109175337389,imported
CON-00354,CP0354,ALT0354,Pantry,Flour,00 Flour Mini 1.5kg ,Conad Kids,1.5,kg,3,EUR 2.32,,€,low stock,Conad,milan,2026-02-10,9023296125103,
CON-00355,CP0355,ALT0355,Pantry,Sugar,Rio Mare White Sugar Mini,Rio Mare,1.5,kg,1,EUR 2.17,,Euro,in stock,Conad,milan,2026/03/16 12:58,5501765784969,imported
CON-00356,CP0356,ALT0356,Pantry,Sugar,Brown Sugar Mini 0.75kg,Conad Kids,0.75,kg,8,2.92,,Euro,in stock,Conad,milan,01-05-2026,7719615133594,promo shelf
CON-00357,CP0357,ALT0357,Pantry,Coffee,Ground Coffee Mini,Piacersi,250,g,1,EUR 2.31,,Euro,OUT OF STOCK,Conad,Milan,12/04/2026,4713791511246,promo shelf
CON-00358,CP0358,ALT0358,Pantry,Coffee,Mulino Bianco Coffee Beans Mini,Mulino Bianco,375.0,g,3,4.43,,eur,limited,Conad,milan,2026-02-13,8448117917202,seasonal item
CON-00359,CP0359,ALT0359,Pantry,Cereal,Corn Flakes Mini,Piacersi,281.25,g,4,3.00,"2,81",Euro,,Conad,Milan,2026/03/16 08:57,9157923193729,
CON-00360,CP0360,ALT0360,Pantry ,Cereal,Muesli Mini,Sapori e Dintorni,,g,6,"2,04",,eur,limited,CONAD,MILANO,2026-02-23,2117734884954,limited edition
CON-00361,CP0361,ALT0361,Frozen,Pizza,Ferrero Margherita Pizza Mini,Ferrero,437.5,g,4, 3.44 ,2.42,eur,in stock,Conad,MILANO,2026/01/07 22:32,7620090036680,
CON-00362,CP0362,ALT0362,Frozen,Pizza,De Cecco Vegetable Pizza Mini confezione,De Cecco,570.0,g,8,"€4,26","4,00",€,OUT OF STOCK,Conad,Milan,2026-03-02 10:36:00,6391121447752,check allergen label
CON-00363,CP0363,ALT0363,Frozen,Vegetables,Verso Natura Frozen Peas Mini confezione,Verso Natura,675.0,g,1,3.30,,Euro,OUT OF STOCK,Conad,Milan,12-03-2026,4141246765358,new
CON-00364,CP0364,ALT0364,Frozen,Vegetables,Conad Kids Frozen Spinach Mini,Conad Kids,450,g,,EUR 3.55,,EUR,OUT OF STOCK,Conad,Milan,11-03-2026,5536318242580,limited edition
CON-00365,CP0365,ALT0365,Frozen,Fish,Frozen Salmon Fillets Mini 300g,Verso Natura,300.0,g,,2.50,EUR 2.22,Euro,,Conad,Milan,21-03-2026,4009551509131,imported
CON-00366,CP0366,ALT0366,Frozen,Fish,Sapori e Dintorni Fish Fingers Mini,Sapori e Dintorni,450.0,g,1, 4.90 ,,Euro,,Conad,MILANO,12-01-2026,5018538737637,private label
CON-00367,CP0367,ALT0367,Beverages,Water,Verso Natura Still Water Mini confezione,Verso Natura,1.12,l,,"1,52",,Euro,limited,Conad,MILANO,2026/03/15 14:48,3972779958833,
CON-00368,CP0368,ALT0368,Beverages,Water,Sparkling Water Mini 1.5l,Piacersi,1.5,l,,2.32,1.85,€,in stock,Conad,Milano,2026-02-26 20:00:00,8924277781173,promo shelf
CON-00369,CP0369,ALT0369,Beverages,Juice,Piacersi Orange Juice Mini,Piacersi,0.75,l,1,2.34,,EUR,OUT OF STOCK,Conad,Milano,18-03-2026,2774215229957,new
CON-00370,CP0370,ALT0370,Beverages,Juice,Lavazza Apple Juice Mini,Lavazza,1.5,l,1,1.24,,Euro,OUT OF STOCK,Conad,milan,2026-02-12 07:46:00,7756375406824,new
CON-00371,CP0371,ALT0371,Beverages,Soft Drinks,Cola Mini,Verso Natura,1.12,l,1,1.62,,eur,,Conad,milan,29/01/2026,7911993708640,limited edition
CON-00372,CP0372,ALT0372,Beverages,Soft Drinks,Galbani Lemon Soda Mini confezione,Galbani,1.5,l,4,2.28,,€,in stock,Conad,milan,31-01-2026,1824383454211,
CON-00373,CP0373,ALT0373,Beverages,Tea,Verso Natura Green Tea Mini confezione,VERSO NATURA,25.0,pcs,1,"2,31",,€,limited,Conad,Milan,2026-01-24,1714872927618,check allergen label
CON-00374,CP0374,ALT0374,Beverages,Tea,Piacersi Black Tea Mini confezione,Piacersi,18.75,pcs,3,EUR 1.94,,Euro,OUT OF STOCK,Conad,MILANO,06/04/2026,1401278410467,seasonal item
CON-00375,CP0375,ALT0375,Household,Detergent,Dish Soap Mini,Conad Kids,1125.0,ml,1,4.19,,Euro,,Conad,Milan,26-03-2026,7647731171251,new
CON-00376,CP0376,ALT0376,Household,Detergent,Conad Kids Laundry Detergent Mini,Conad Kids,1.5,l,8, 5.15 ,,eur,in stock,Conad,MILANO,10-01-2026,1500921101938,check allergen label
CON-00377,CP0377,ALT0377,Household,Paper,Toilet Paper Mini,De Cecco,12.0,pcs,6,3.50,,Euro,available,Conad,MILANO,2026-02-22,0737996491245,imported
CON-00378,CP0378,ALT0378,Household,Paper,Petfriends Kitchen Towels Mini confezione,Petfriends,6.0,pcs,1,"5,27",,eur,low stock,Conad,milan,15/02/2026,,promo shelf
CON-00379,CP0379,ALT0379,Household,Cleaning,Multi Surface Cleaner Mini 562.5ml,Conad Kids,562.5,ml,1, 5.24 ,,Euro,limited,CONAD,Milano,2026/03/26 02:50,7444636892445,
CON-00380,CP0380,ALT0380,Household,Cleaning,Bleach Mini,Aia,3.0,l,2,"€5,55",,EUR,in stock,Conad,Milan,2026/03/24 06:00,9479982886845,limited edition
CON-00381,CP0381,ALT0381,Personal Care,Shampoo,Petfriends Shampoo Mini confezione,Petfriends,187.5,ml,1,3.11,,EUR,in stock,Conad,MILANO,14-04-2026,7031398167343,
CON-00382,CP0382,ALT0382,Personal Care,Shampoo,Verso Natura Conditioner Mini,Verso Natura,312.5,ml,3,"2,62",,EUR,low stock,Conad,milan,2026-02-20 00:55:00,2268808484056,promo shelf
CON-00383,CP0383,ALT0383,Personal Care,Soap,Ferrero Hand Soap Mini confezione,Ferrero,450.0,ml,1, 3.14 ,,€,limited,Conad,Milano,2026/02/25 20:24,8966766641367,new
CON-00384,CP0384,ALT0384,Personal Care,Soap,Sapori e Dintorni Body Wash Mini confezione,Sapori e Dintorni,750.0,ml,2,6.10,,Euro,OUT OF STOCK,Conad,milan,12-02-2026,6919229954280,new
CON-00385,CP0385,ALT0385,Personal Care,TOOTHPASTE,Toothpaste Mini 112.5ml,Conad Kids,112.5,ml,3,EUR 4.37,,EUR,OUT OF STOCK,Conad,milan,10/01/2026,0043573925363,private label
CON-00386,CP0386,ALT0386,Dairy,Mozzarella,Mozzarella Maxi 125g,Sapori e Dintorni,125,g,4,"1,63",,Euro,available,Conad,Milano,2026/03/26 11:31,1181568615344,new
CON-00387,CP0387,ALT0387,Dairy,Mozzarella,Mozzarella di Bufala Maxi,Conad,125,g,1,EUR 2.48,,EUR,OUT OF STOCK,Conad,MILANO,18-02-2026,4862338887040,new
CON-00388,CP0388,ALT0388,Dairy,Mozzarella,Fior di latte mozzarella Maxi 200g,Conad,200,g,1,2.69,,Euro,,Conad,MILANO,2026/04/28 11:46,6064041536590,
CON-00389,CP0389,ALT0389,Dairy,Yogurt,Conad Greek Yogurt Maxi confezione,Conad,170,g,4,1.47,,eur,low stock,Conad,Milano,01-04-2026,9107562427502,
CON-00390,CP0390,ALT0390,Dairy,Yogurt,Aia Strawberry Yogurt Maxi,Aia,2,pcs,1,"2,27",,EUR,available,Conad,Milan,2026-03-10 17:57:00,8541388703053,imported
CON-00391,CP0391,ALT0391,Dairy,Yogurt,Plain Yogurt Maxi 500g,Sapori e Dintorni,,g,,"3,18",,€,low stock,Conad,Milano,25/04/2026,6120973321740,seasonal item
CON-00392,CP0392,ALT0392,Dairy,Milk,Whole Milk Maxi,Piacersi,1.25,l,8, 1.94 , 1.55 ,€,in stock,Conad,Milan,02/02/2026,3295927881911,new
CON-00393,CP0393,ALT0393,Dairy,Milk,Semi-skimmed Milk Maxi 1l,Piacersi,1,l,1,EUR 1.36,,eur,OUT OF STOCK,Conad,Milan,2026-01-10,5034902809956,imported
CON-00394,CP0394,ALT0394,Dairy,Milk,Sapori e Dintorni Lactose Free Milk Maxi confezione,Sapori e Dintorni,1,l,, 2.11 ,,EUR,,Conad,Milan,2026-04-05 10:30:00,7274351131906,
CON-00395,CP0395,ALT0395,Dairy,Butter,Granarolo Unsalted Butter Maxi,Granarolo,312.5,g,2, 1.81 ,,Euro,limited,Conad,Milano,2026/04/28 00:55,8008906606570,promo shelf
CON-00396,CP0396,ALT0396,Dairy,Butter,Verso Natura Salted Butter Maxi,Verso Natura,,g,1, 2.54 ,,EUR,in stock,Conad,Milano,2026-03-21,6796506378952,private label
CON-00397,CP0397,ALT0397,Dairy,Cheese,Aia Parmigiano Reggiano Maxi confezione,Aia,150.0,g,1, 2.24 ,,€,in stock,Conad,Milano,07/01/2026,3423355197687,check allergen label
CON-00398,CP0398,ALT0398,Dairy,Cheese,Parmalat Gorgonzola Maxi,Parmalat,112.5,g,4,2.76,,€,OUT OF STOCK,Conad,MILANO,2026/02/18 06:07,2255532908966,private label
CON-00399,CP0399,ALT0399,Dairy,Cheese,Conad Ricotta Maxi,Conad,312.5,g,1, 2.37 ,,Euro,available,Conad,MILANO,2026/02/25 09:23,3492097824904,private label
CON-00400,CP0400,ALT0400,Bakery,Bread,Whole Wheat Bread Maxi 750g,Verso Natura,750.0,g,6,EUR 1.49,"€1,24",eur,OUT OF STOCK,Conad,Milan,2026-04-29 08:59:00,0491241280489,limited edition
CON-00401,CP0401,ALT0401,Bakery,Bread,Ciabatta Maxi 450g,Rio Mare,450.0,g,1,,,EUR,available,Conad,Milan,29/04/2026,6221494069883,seasonal item
CON-00402,CP0402,ALT0402,Bakery,BREAD,Conad Sandwich Bread Maxi,Conad,412.5,g,8,2.42,,€,in stock,Conad,Milan,15-04-2026,7263250325072,seasonal item
CON-00403,CP0403,ALT0403,Bakery,Croissants,Piacersi Butter Croissant Maxi,Piacersi,4.5,pcs,6,3.08,,eur,OUT OF STOCK,Conad,MILANO,15-04-2026,2965581742441,imported
CON-00404,CP0404,ALT0404,Bakery,Croissants,Conad Kids Chocolate Croissant Maxi confezione,Conad Kids,9.0,pcs,8,"2,07",,EUR,in stock,Conad,Milan,20-02-2026,6476439057445,promo shelf
CON-00405,CP0405,ALT0405,Bakery,Cookies,Chocolate Chip Cookies Maxi 300g,Petfriends,300,g,,,,Euro,in stock,Conad,milan,19-04-2026,1686472081722,
CON-00406,CP0406,ALT0406,Bakery,Cookies,Sapori e Dintorni Digestive Biscuits Maxi,Sapori e Dintorni,600.0,g,3,"€2,23",,€,OUT OF STOCK,Conad,MILANO,2026/01/19 05:09,5822649710714,seasonal item
CON-00407,CP0407,ALT0407,Produce,Tomatoes,Rio Mare Cherry Tomatoes Maxi, Rio Mare ,500,g,1,EUR 3.12,,eur,in stock,Conad,Milano,2026-04-05,2575336588966,
CON-00408,CP0408,ALT0408,Produce,Tomatoes,Sapori e Dintorni Round Tomatoes Maxi,Sapori e Dintorni,1,kg,8,3.68,2.81,€,low stock,Conad,Milan,2026-02-21 19:27:00,8574430491560,limited edition
CON-00409,CP0409,ALT0409,Produce,Salad,Iceberg Lettuce Maxi,sapori e dintorni,1,pcs,3, 2.41 ,,eur,available,Conad,milan,19/02/2026,5545349972927,limited edition
CON-00410,CP0410,ALT0410,Produce,Salad,Rocket Salad Maxi,Conad Kids,93.75,g,,"€1,87",EUR 1.67,€,limited,Conad,Milan,2026-03-25 00:20:00,2096257735241,private label
CON-00411,CP0411,ALT0411,Produce,Apples,Golden Apples Maxi,Verso Natura,1,kg,6,EUR 2.89,,eur,limited,Conad,MILANO,2026/04/12 12:28,0234244229917,imported
CON-00412,CP0412,ALT0412,Produce,Apples,granarolo pink lady apples maxi,Granarolo,1,,1,"€3,69",,EUR,low stock,Conad,milan,2026-04-24 00:42:00,8134618572487,seasonal item
CON-00413,CP0413,ALT0413,Produce,Bananas,Galbani Bananas Maxi confezione,Galbani,1,kg,,2.99,EUR 2.79,€,limited,Conad,Milano,2026/03/12 09:18,8977789451007,
CON-00414,CP0414,ALT0414,Produce,Potatoes,verso natura potatoes maxi confezione,Verso Natura,2,kg,2,2.61,,€,available,Conad,MILANO,2026/03/02 08:39,4958339091433,limited edition
CON-00415,CP0415,ALT0415,Meat,Chicken,Chicken Breast Maxi,Rio Mare,500.0,g,1,EUR 5.85,4.70,Euro,low stock,Conad,MILANO,07-02-2026,,limited edition
CON-00416,CP0416,ALT0416,Meat,Chicken, Chicken Thighs Maxi,Conad Kids,750.0,g,4,8.34,"€7,65",eur,limited,Conad,MILANO,24/03/2026,6406142421466,check allergen label
CON-00417,CP0417,ALT0417,Meat,Beef,Minced Beef Maxi 400g,Conad,400,g,6,"€7,21",,€,limited,Conad,milan,2026-03-29,4084323752319,
CON-00418,CP0418,ALT0418,Meat,Beef,Barilla Beef Steak Maxi,Barilla,450.0,g,1,6.89,,Euro,available,Conad,Milano,2026-03-16,3004119569580,check allergen label
CON-00419,CP0419,ALT0419,Meat,Cured Meats,Sapori e Dintorni Prosciutto Cotto Maxi confezione,Sapori e Dintorni,180.0,g,6,8.61,,EUR,in stock,Conad,Milano,2026-03-01,7241028563071,
CON-00420,CP0420,ALT0420,Meat,Cured Meats,Salame Milano Maxi 75g,Mutti,75.0,g,3,"6,10",4.45,€,,Conad,Milan,11/01/2026,,
CON-00421,CP0421,ALT0421,Pantry,Pasta,Verso Natura Spaghetti Maxi confezione,verso natura,750.0,g,6, 2.06 ,,Euro,in stock, Conad ,milan,2026-03-29,8815578003342,private label
CON-00422,CP0422,ALT0422,Pantry,Pasta,Verso Natura Penne Rigate Maxi confezione,Verso Natura,500,g,3, 3.41 ,,Euro,,Conad,MILANO,30/01/2026,5349086013742,
CON-00423,CP0423,ALT0423,Pantry,Pasta,Conad Kids Fusilli Maxi confezione,Conad Kids,375.0,g,8,"€3,33",,€,limited,Conad,milan,21/03/2026,9818741731274,
CON-00424,CP0424,ALT0424,Pantry,Rice,Ferrero Carnaroli Rice Maxi,Ferrero,1,kg,3,"€1,94",,€,limited,Conad,Milano,22/04/2026,3534120741132,
