store_product_id,canonical_product_id,alt_group_id,category,subcategory,product_name,brand,size,unit,pack_count,price_eur,promo_price_eur,currency,availability,store_name,city,last_updated,barcode,notes
LID-00291,CP0291,ALT0291,Beverages,Water,W5 Sparkling Water Family Pack,W5,1.5,l,1,"€0,95",,Euro,available,Lidl,Milano,18-01-2026,4876998426732,private label
LID-00292,CP0292,ALT0292,Beverages,Juice,ORANGE JUICE FAMILY PACK,Freshona,1.5,l,6,1.99,,€,low stock,Lidl,milan,13-01-2026,,
LID-00293,CP0293,ALT0293,Beverages,Juice,Apple Juice Family Pack,Milbona,1.5,l,1, 2.10 ,EUR 1.50,eur,limited,Lidl,Milan,2026-01-10,0287950830440,limited edition
LID-00294,CP0294,ALT0294,Beverages,Soft Drinks,Cien Cola Family Pack,Cien,1.88,l,1, 1.40 ,"1,14",EUR,OUT OF STOCK,Lidl,milan,2026/03/20 10:03,4902504290193,new
LID-00295,CP0295,ALT0295,Beverages,Soft Drinks,Lemon Soda Family Pack,Bellarom,1.5,l,1,"€1,44",,Euro,low stock,Lidl,Milano,2026-02-13 08:18:00,5439435353751,check allergen label
LID-00296,CP0296,ALT0296,Beverages,Tea,Green Tea Family Pack 25pcs,Sondey,25.0,pcs,4,"€1,40",,eur,available,Lidl,Milan,2026/02/13 15:10,1166829732702,imported
LID-00297,CP0297,ALT0297,Beverages,Tea,Black Tea Family Pack 31.25pcs,Bellarom,31.25,pcs,1,"€1,08","0,87",€,in stock,Lidl,milan,2026-02-15,0157676472298,
LID-00298,CP0298,ALT0298,Household,Detergent,Dish Soap Family Pack,Italiamo,750,ml,,"€4,19",,Euro,OUT OF STOCK,Lidl,milan,2026-01-25,3684995154214,promo shelf
LID-00299,CP0299,ALT0299,Household,Detergent,Laundry Detergent Family Pack - Parmalat,Parmalat,1.12,l,,3.56,,eur,in stock,Lidl,Milano,2026-03-15 17:42:00,7827411767412,new
LID-00300,CP0300,ALT0300,Household,Paper,Toilet Paper Family Pack,Milbona,6.0,pcs,1,5.31,EUR 3.82,EUR,,Lidl,milan,2026-04-07,0329633472727,promo shelf
LID-00301,CP0301,ALT0301,Household ,Paper,W5 Kitchen Towels Family Pack,W5,5.0,pcs,1,5.74,,€,available,Lidl,Milan,09/01/2026,7769587413146,check allergen label
LID-00302,CP0302,ALT0302,Household,Cleaning,Multi Surface Cleaner Family Pack - Cien,Cien,750,ml,4,"€2,89",,Euro,,Lidl,milan,28-03-2026,,
LID-00303,CP0303,ALT0303,Household,Cleaning,Bleach Family Pack,Freshona,2.5,l,3,"€5,56",,eur,low stock,Lidl,Milano,12/02/2026,0061558108358,
LID-00304,CP0304,ALT0304,Personal Care,Shampoo,Shampoo Family Pack 312.5ml,Cien,,ml,4,"€3,07",,EUR,low stock,Lidl,MILANO,2026/04/26 18:42,,private label
LID-00305,CP0305,ALT0305,Personal Care,Shampoo,Chef Select Conditioner Family Pack,Chef Select,312.5,ml,6,2.69,,EUR,,Lidl,Milan,19-04-2026,9456804473149,seasonal item
LID-00306,CP0306,ALT0306, Personal Care,Soap, Hand Soap Family Pack 225ml,Freshona,225.0,ml,2,"€4,24",,EUR,available,Lidl,MILANO,2026-03-15,5211823793126,check allergen label
LID-00307,CP0307,ALT0307, Personal Care ,Soap, Body Wash Family Pack - Sondey,Sondey,,ml,4,EUR 3.15,,Euro,OUT OF STOCK,Lidl,Milan,21-03-2026,1161620281237,seasonal item
LID-00308,CP0308,ALT0308,Personal Care,Toothpaste,Milbona Toothpaste Family Pack,Milbona,56.25,ml,8,4.01,,€,low stock,Lidl,Milan,13/04/2026,5894773522870,seasonal item
LID-00309,CP0309,ALT0309,Dairy,Mozzarella,Mozzarella Mini - Cien, Cien,156.25,g,2,"2,97", 2.60 ,EUR,limited,Lidl,MILANO,2026/02/16 00:41,6488319213424,
LID-00310,CP0310,ALT0310,Dairy,MOZZARELLA,Mozzarella di Bufala Mini 125g,Combino,125,g,3,"2,57",,Euro,in stock,Lidl,Milano,14-04-2026,7548138666754,imported
LID-00311,CP0311,ALT0311,Dairy,Mozzarella,Cien Fior di latte mozzarella Mini,Cien,150.0,g,3,EUR 2.69,,€,limited,lidl,MILANO,23-01-2026,8365203758309,seasonal item
LID-00312,CP0312,ALT0312,Dairy,Yogurt,Greek Yogurt Mini,Chef Select,170,g,3,2.08,1.60,Euro,available,Lidl,Milano,2026-04-27 12:59:00,2221610705184,imported
LID-00313,CP0313,ALT0313,Dairy,Yogurt,Chef Select Strawberry Yogurt Mini,Chef Select,2,pcs,1,"€2,38",,eur,,Lidl,Milan,2026-03-06 22:43:00,8620448515791,private label
LID-00314,CP0314,ALT0314,Dairy,Yogurt,Sondey Plain Yogurt Mini,Sondey,500,g,1,1.49,"1,16",eur,OUT OF STOCK, Lidl ,milan,2026-04-09 15:52:00,3343244741759,seasonal item
LID-00315,CP0315,ALT0315,Dairy,Milk,Whole Milk Mini 1.5l,Bellarom,1.5,l,6,"2,41", 2.26 ,€,in stock,Lidl,Milan,2026/03/29 17:31,,seasonal item
LID-00316,CP0316,ALT0316,Dairy,Milk,Semi-skimmed Milk Mini 1.25l,Cien,1.25,l,6, 2.23 ,,EUR,limited,Lidl,milan,11/04/2026,7979966734595,
LID-00317,CP0317,ALT0317,Dairy,Milk,LACTOSE FREE MILK MINI,W5,1,l,1, 2.55 ,,eur,low stock,Lidl,Milan,2026-02-06,4257627023244,check allergen label
LID-00318,CP0318,ALT0318,Dairy,Butter,Unsalted Butter Mini - Sondey,Sondey,312.5,g,4,2.48,EUR 2.08,eur,in stock,Lidl,milan,2026/01/24 19:35,6968157903923,
LID-00319,CP0319,ALT0319,Dairy,butter,Cien Salted Butter Mini,Cien,250,g,2, 2.53 ,,€,available,Lidl,MILANO,27/04/2026,8171516025298,seasonal item
LID-00320,CP0320,ALT0320,Dairy,Cheese,Sondey Parmigiano Reggiano Mini,Sondey,200,g,1,EUR 2.91,,€,low stock,Lidl,Milano,2026-01-21 18:33:00,1205943897607,limited edition
LID-00321,CP0321,ALT0321,Dairy,Cheese,Gorgonzola Mini 187.5g,Chef Select,,g,4,EUR 1.25,,EUR,available,Lidl,Milano,2026-02-14,6321812276457,limited edition
LID-00322,CP0322,ALT0322,Dairy,Cheese,ricotta mini 250g,Chef Select,250,g,1,"1,84",1.74,EUR,available,Lidl,Milan,2026-02-17 15:41:00,3059736424809,check allergen label
LID-00323,CP0323,ALT0323,Bakery,Bread,Whole Wheat Bread Mini,Combino,375.0,g,, 2.11 ,"1,70",EUR,low stock,Lidl,MILANO,2026-02-15 10:20:00,6780555572773,limited edition
LID-00324,CP0324,ALT0324,Bakery,Bread,Ciabatta Mini 375g,Combino,375.0,g,1, 1.35 ,,Euro,,Lidl,Milan,2026-02-11 05:50:00,6604873682691,imported
LID-00325,CP0325,ALT0325,Bakery,Bread,Sandwich Bread Mini - W5,W5,825.0,g,6,2.44,1.81,€,low stock,Lidl,MILANO,03-04-2026,7226408572169,promo shelf
LID-00326,CP0326,ALT0326,Bakery,Croissants,Butter Croissant Mini 4.5pcs,W5,4.5,pcs,1, 1.35 ,1.15,Euro,low stock,Lidl,Milan,2026/01/13 18:31,3273524103977,check allergen label
LID-00327,CP0327,ALT0327,Bakery,Croissants,Chocolate Croissant Mini 4.5pcs,Ferrero,4.5,pcs,1,2.90,,Euro,available,Lidl,MILANO,2026-03-29,9807704605687,private label
LID-00328,CP0328,ALT0328,Bakery,Cookies,Milbona Chocolate Chip Cookies Mini,Milbona,450.0,g,1, 1.82 ,,EUR,available,Lidl,MILANO,2026/01/25 16:12,7574949022840,seasonal item
LID-00329,CP0329,ALT0329,Bakery,Cookies,Digestive Biscuits Mini,De Cecco,300.0,g,3,EUR 1.91,,€,,Lidl,Milan,2026-02-16 14:51:00,,imported
LID-00330,CP0330,ALT0330,Produce,Tomatoes,Cherry Tomatoes Mini 375g,Bellarom,375.0,g,1,"3,42",,Euro,available,Lidl,milan,03/04/2026,9135779083350,promo shelf
LID-00331,CP0331,ALT0331,Produce,Tomatoes,Round Tomatoes Mini,Milbona,1,kg,1,"2,02",,eur,,Lidl,Milan,2026-04-26 04:43:00,3128403339977,
LID-00332,CP0332,ALT0332,Produce,Salad,Iceberg Lettuce Mini,Milbona,1,pcs,,EUR 1.58,,EUR,,Lidl,Milan,15-02-2026,4694725878444,
LID-00333,CP0333,ALT0333,Produce,Salad,Rocket Salad Mini,Chef Select,156.25,g,8,"2,67",,eur,in stock,Lidl,milan,2026-04-19 09:39:00,3133484587149,
LID-00334,CP0334,ALT0334,Produce,Apples,Golden Apples Mini,Freshona,1.25,kg,1,"3,12",,€,available,Lidl,milan,2026/03/15 19:41,5746966060652,seasonal item
LID-00335,CP0335,ALT0335,Produce, Apples,Freshona Pink Lady Apples Mini,Freshona,1.25,kg,3,"1,87",,Euro,OUT OF STOCK,Lidl,Milan,11-04-2026,9706734996010,limited edition
LID-00336,CP0336,ALT0336,Produce,Bananas,Bananas Mini,Freshona,1,kg,1,"€2,05",,EUR,available,Lidl,milan,2026/02/19 07:08,2155732573755,private label
LID-00337,CP0337,ALT0337,Produce,Potatoes,Potatoes Mini,Bellarom,2.5,kg,6,"€3,49",EUR 3.00,EUR,low stock,Lidl,milan,2026/01/20 06:29,1191818281979,check allergen label
LID-00338,CP0338,ALT0338, Meat ,Chicken,Chef Select Chicken Breast Mini,Chef Select,300.0,g,1,5.18,EUR 4.21,€,in stock,Lidl,MILANO,2026/04/29 23:46,4395873959232,private label
LID-00339,CP0339,ALT0339,Meat,Chicken,Cien Chicken Thighs Mini ,Cien,500,g,4, 7.68 ,"5,62",eur,OUT OF STOCK, Lidl,Milano,15-01-2026,3607763369112,
LID-00340,CP0340,ALT0340,Meat,Beef,Bellarom Minced Beef Mini,Bellarom ,500.0,g,4,EUR 4.11,,EUR,in stock,Lidl,MILANO,2026/03/11 20:38,1643167045023,private label
LID-00341,CP0341,ALT0341,Meat,Beef,Beef Steak Mini - Italiamo,Italiamo,225.0,g,1,EUR 3.77,,eur,limited,Lidl,Milan,2026/01/27 02:49,1207346549500,
LID-00342,CP0342,ALT0342,Meat,Cured Meats,Lavazza Prosciutto Cotto Mini,Lavazza,150.0,g,6,EUR 3.79,,Euro,available,Lidl,MILANO,2026-04-14,7425859177932,promo shelf
LID-00343,CP0343,ALT0343,Meat,Cured Meats,Salame Milano Mini - Freshona,Freshona,100,g,1,"€3,49","€2,80",€,limited,Lidl,milan,2026-02-06,6032020326509,new
LID-00344,CP0344,ALT0344,Pantry,Pasta,Spaghetti Mini - Cien,Cien,625.0,g,8, 3.82 ,,€,limited,Lidl,MILANO,2026-01-23,5841560821371,new
LID-00345,CP0345,ALT0345,Pantry,Pasta,Penne Rigate Mini - Barilla,Barilla,500,g,1,2.48,,eur,,Lidl,Milan,2026-02-18,5838252129328,promo shelf
LID-00346,CP0346,ALT0346,Pantry,Pasta,Fusilli Mini - W5,W5,625.0,g,3,4.20,,EUR,OUT OF STOCK,Lidl,milan,2026-04-05 00:21:00,0622723626693,check allergen label
LID-00347,CP0347,ALT0347,Pantry,Rice,De Cecco Carnaroli Rice Mini,De Cecco,,kg,1,4.17,3.34,eur,,Lidl,Milano,21-02-2026,5406417692743,new
LID-00348,CP0348,ALT0348,Pantry,Rice,Basmati Rice Mini,Milbona,1.25,kg,6,"€3,91",,€,available,Lidl,milan,2026-03-17,7397396417899,check allergen label
LID-00349,CP0349,ALT0349,Pantry,Sauce,Tomato Passata Mini 700ml,Bellarom,700,ml,1,EUR 3.23,,EUR,OUT OF STOCK,Lidl,MILANO,2026-01-12 09:24:00,,
LID-00350,CP0350,ALT0350,Pantry,Sauce,W5 Pesto Genovese Mini, W5,190,g,4, 2.15 ,,€,limited,Lidl,Milano,2026/03/21 09:16,2388565271559,
LID-00351,CP0351,ALT0351,Pantry,Oil,Extra Virgin Olive Oil Mini,Chef Select,1,l,6, 1.94 ,,Euro,OUT OF STOCK,Lidl,Milan,21/03/2026,8848826913119,private label
LID-00352,CP0352,ALT0352,Pantry,Oil,Sunflower Oil Mini,W5,1,l,1,2.57,,€,limited,Lidl,Milano,2026/03/31 06:51,,check allergen label
LID-00353,CP0353,ALT0353,Pantry,Flour,All Purpose Flour Mini - Sondey,Sondey,0.75,kg,1,"€2,83",,eur,available,Lidl,MILANO,10-02-2026,5465535851253,
LID-00354,CP0354,ALT0354,Pantry,Flour,Combino 00 Flour Mini,Combino,1.5,kg,8,"€3,74",,eur,available,Lidl,Milano,04-03-2026,1208780572151,promo shelf
LID-00355,CP0355,ALT0355,Pantry,Sugar,White Sugar Mini,Freshona,1.5,kg,8,3.59,,eur,low stock,Lidl,MILANO,2026-04-13 06:17:00,0905911918623,check allergen label
LID-00356,CP0356,ALT0356,Pantry,Sugar,Brown Sugar Mini - Ferrero,Ferrero,0.75,kg,1,1.75,,€,limited,Lidl,milan,2026/04/09 01:33,2463351571840,private label
LID-00357,CP0357,ALT0357,Pantry,Coffee,Italiamo Ground Coffee Mini,Italiamo,250,g,1,"1,93","1,83",Euro,limited,Lidl,milan,19/04/2026,9272827090814,
LID-00358,CP0358,ALT0358,Pantry,Coffee,Coffee Beans Mini,Milbona,375.0,g,2,EUR 3.23,2.34,EUR,OUT OF STOCK,Lidl,Milan,01-04-2026,,seasonal item
LID-00359,CP0359,ALT0359,Pantry,Cereal,Lavazza Corn Flakes Mini,Lavazza,281.25,g,6,EUR 1.91,,Euro,available,Lidl,Milano,2026-02-28 20:40:00,6474080314998,promo shelf
LID-00360,CP0360,ALT0360,Pantry, Cereal ,Mulino Bianco Muesli Mini,Mulino Bianco,1125.0,g,2, 1.80 ,,EUR,limited,Lidl,Milan,2026/01/07 16:15,,private label
LID-00361,CP0361,ALT0361,Frozen,Pizza, W5 Margherita Pizza Mini,W5,437.5,g,3,"2,73",,€,available,LIDL,Milan,11-02-2026,4346066643749,
LID-00362,CP0362,ALT0362,Frozen,Pizza,Granarolo Vegetable Pizza Mini,Granarolo,570.0,g,2,3.52,,Euro,OUT OF STOCK,Lidl,milan,2026-01-12,6318732807711,
LID-00363,CP0363,ALT0363,Frozen,Vegetables, Frozen Peas Mini - Granarolo ,Granarolo,675.0,g,8,4.67,"€3,99",EUR,limited,Lidl,milan,04-01-2026,0662481323570,seasonal item
LID-00364,CP0364,ALT0364,Frozen,Vegetables ,Frozen Spinach Mini - Milbona,Milbona,450,g,4, 2.99 ,2.50,eur,in stock,Lidl,Milano,2026-03-14,9130981079649,
LID-00365,CP0365,ALT0365,Frozen,Fish,Frozen Salmon Fillets Mini 300g,Chef Select,300.0,g,8,"3,18",,Euro,OUT OF STOCK,Lidl,milan,2026/01/27 23:33,7683625366677,imported
LID-00366,CP0366,ALT0366,Frozen,Fish,Fish Fingers Mini 450g,W5,450.0,g,2,EUR 3.12,,Euro,OUT OF STOCK,Lidl,Milan,2026-03-12,7496033582686,new
LID-00367,CP0367,ALT0367,Beverages,Water,Parmalat Still Water Mini,Parmalat,1.12,l,3,,,Euro,OUT OF STOCK,Lidl,Milano,2026-02-04,0051553234159,seasonal item
LID-00368,CP0368,ALT0368,Beverages,Water,Sparkling Water Mini 1.5l,Sondey,1.5,l,1,1.15,,eur,in stock,Lidl,Milan,2026-01-05,6767209579927,seasonal item
LID-00369,CP0369,ALT0369,Beverages,Juice,Orange Juice Mini,Sondey,0.75,l,1,2.30,,€,OUT OF STOCK,Lidl,Milano,17-03-2026,,seasonal item
LID-00370,CP0370,ALT0370,Beverages,Juice,Apple Juice Mini - W5,W5,1.5,l,1, 1.26 ,,EUR,OUT OF STOCK,Lidl,MILANO,2026-02-06 21:39:00,,imported
LID-00371,CP0371,ALT0371,Beverages,Soft Drinks,Italiamo Cola Mini,Italiamo,1.12,l,6,EUR 1.18,,Euro,,Lidl,milan,29/01/2026,4171581021312,
LID-00372,CP0372,ALT0372,Beverages,Soft Drinks,Lemon Soda Mini - Combino,Combino,1.5,l,4,2.13,"€1,50",EUR,in stock,Lidl,Milan,2026-01-04,1063301658373,
LID-00373,CP0373,ALT0373,Beverages,TEA,Green Tea Mini - Sondey,Sondey,25.0,pcs,1,"1,94",,EUR,,Lidl,Milan,08/04/2026,9496843645380,imported
LID-00374,CP0374,ALT0374, Beverages ,Tea,Black Tea Mini,Freshona,18.75,pcs,1, 0.99 ,0.78,EUR,low stock,Lidl,milan,05-03-2026,4758339205677,check allergen label
LID-00375,CP0375,ALT0375,Household,Detergent,Dish Soap Mini 1125ml,Granarolo,1125.0,ml,6, 4.23 ,3.74,Euro,,Lidl,Milan,2026-02-15,,check allergen label
LID-00376,CP0376,ALT0376,Household,Detergent,Laundry Detergent Mini,Freshona,1.5,l,3,,3.96,EUR,OUT OF STOCK,Lidl,milan,13-04-2026,6704254969192,new
LID-00377,CP0377,ALT0377,household,Paper,Toilet Paper Mini,Cien,12.0,pcs,8, 5.77 ,,Euro,OUT OF STOCK,Lidl,milan,01/02/2026,9399337970581,
LID-00378,CP0378,ALT0378,Household,Paper, Kitchen Towels Mini,Combino,6.0,pcs,3,4.23,,Euro,limited,Lidl,Milano,2026-03-21 12:08:00,2457598339914,
LID-00379,CP0379,ALT0379,Household,Cleaning,Multi Surface Cleaner Mini, Chef Select ,562.5,ml,1,"3,89",,Euro,,Lidl,Milan,2026/02/14 09:12,4743974292501,limited edition
LID-00380,CP0380,ALT0380,Household,Cleaning,Bleach Mini 3l,Mulino Bianco,3.0,l,1,"€3,66",,EUR,low stock, Lidl ,Milan,2026-02-27,1823155516517,check allergen label
LID-00381,CP0381,ALT0381,Personal Care,Shampoo,Shampoo Mini 187.5ml,Italiamo,187.5,ml,2,3.66,3.31,eur,available,LIDL,Milan,2026/04/12 19:28,6084706810390,imported
LID-00382,CP0382,ALT0382,Personal Care,Shampoo, Conditioner Mini 312.5ml ,Aia,312.5,ml,1,"€2,54",,Euro,limited,Lidl,milan,2026/03/20 17:40,4707986321061,check allergen label
LID-00383,CP0383,ALT0383,Personal Care, Soap ,Hand Soap Mini - Chef Select,Chef Select,450.0,ml,2,4.86,,€,in stock,Lidl,Milan,11-01-2026,6576927789431,limited edition
LID-00384,CP0384,ALT0384,Personal Care,Soap,Italiamo Body Wash Mini,Italiamo,750.0,ml,1,EUR 5.29,,€,in stock,Lidl,Milano,2026-03-24,4731072011379,limited edition
LID-00385,CP0385,ALT0385, Personal Care ,Toothpaste,Toothpaste Mini , Freshona,112.5,ml,1,"€3,95",,EUR,,lidl,milan,2026/01/29 08:48,,new
LID-00386,CP0386,ALT0386,Dairy,Mozzarella,Mozzarella Maxi - W5,W5,125,g,1,2.64,,€,available,Lidl,Milan,2026/03/15 02:03,8255629657542,check allergen label
LID-00387,CP0387,ALT0387,Dairy,Mozzarella,Mozzarella di Bufala Maxi 125g,Sondey,125,g,1, 1.95 ,,eur,low stock,Lidl,Milan,13/01/2026,6161880819048,private label
LID-00388,CP0388,ALT0388,Dairy,Mozzarella,Fior di latte mozzarella Maxi - Combino,Combino,200,g,4,2.59,,EUR,limited,Lidl,MILANO,12/04/2026,8172143643813,private label
LID-00389,CP0389,ALT0389,Dairy,Yogurt,Greek Yogurt Maxi,Italiamo,170,g,1, 1.50 ,,€,available,Lidl,milan,08-03-2026,9070755047681,
LID-00390,CP0390,ALT0390,Dairy,Yogurt,Strawberry Yogurt Maxi 2pcs,Cien,2,pcs,1,EUR 1.85,,€,limited,Lidl,MILANO,2026-04-27 13:41:00,7396102908718,imported
LID-00391,CP0391,ALT0391,Dairy,Yogurt,Plain Yogurt Maxi 500g,Bellarom,500,g,3, 2.13 ,,Euro,in stock,Lidl,Milano,06/04/2026,,
LID-00392,CP0392,ALT0392,Dairy,Milk,WHOLE MILK MAXI 1.25L,Combino,1.25,l,8,"€1,57",,EUR,available,Lidl,MILANO,2026/04/29 01:27,1670468611145,new
LID-00393,CP0393,ALT0393,Dairy,Milk,Semi-skimmed Milk Maxi - Bellarom,Bellarom,1,l,1,"2,75","€2,04",Euro,in stock,Lidl,Milan,06/04/2026,6050801849804,new
LID-00394,CP0394,ALT0394,Dairy,Milk,Lactose Free Milk Maxi,Combino,1,l,2,2.73,,eur,,Lidl,Milan,2026-01-11 21:30:00,1923653460605,imported
LID-00395,CP0395,ALT0395,Dairy,Butter,Unsalted Butter Maxi - Italiamo,Italiamo,312.5,g,2,"2,85",,€,available,Lidl,MILANO,2026-02-14,2054647548954,seasonal item
LID-00396,CP0396,ALT0396,Dairy,Butter,Salted Butter Maxi 250g,Sondey,250,g,1,2.75,,€,OUT OF STOCK,Lidl,Milan,22/03/2026,5435864496392,imported
LID-00397,CP0397,ALT0397,Dairy,Cheese,Parmigiano Reggiano Maxi - Freshona,Freshona,150.0,g,4,"1,82",,€,limited,Lidl,MILANO,15-03-2026,9785249141686,new
LID-00398,CP0398,ALT0398,Dairy,Cheese,Gorgonzola Maxi, W5,112.5,g,3,EUR 1.99,,Euro,OUT OF STOCK,Lidl,Milan,2026-04-16,,promo shelf
LID-00399,CP0399,ALT0399, Dairy ,Cheese,Ricotta Maxi,chef select,312.5,g,6,"1,33",,eur,limited,Lidl,milan,03/01/2026,8953263890219,new
LID-00400,CP0400,ALT0400,Bakery,Bread,Whole Wheat Bread Maxi 750g,Freshona,750.0,,2,EUR 1.79,,Euro,available,Lidl,Milano,13-01-2026,6960843768550,imported
LID-00401,CP0401,ALT0401,Bakery,Bread,Ciabatta Maxi 450g,W5,450.0,g,6,"2,04",,Euro,low stock,Lidl,Milano,2026-02-03,0695560767616,seasonal item
LID-00402,CP0402,ALT0402,Bakery,Bread,Sandwich Bread Maxi,Sondey,412.5,g,1, 3.31 ,,EUR,limited,Lidl,Milan,2026-04-20 04:16:00,,new
LID-00403,CP0403,ALT0403,Bakery,Croissants,Butter Croissant Maxi 4.5pcs,Bellarom,4.5,pcs,1,1.57,,Euro,available,Lidl,Milan,2026-04-29,,new
LID-00404,CP0404,ALT0404,Bakery,Croissants,Cien Chocolate Croissant Maxi,Cien,9.0,pcs,1,2.41,,EUR,available,Lidl,Milano,02/03/2026,9594737213290,seasonal item
LID-00405,CP0405,ALT0405,Bakery,Cookies, Chocolate Chip Cookies Maxi - Granarolo,Granarolo,300,g,6,"€2,36",,Euro,OUT OF STOCK,Lidl,MILANO,10-04-2026,0319541966645,promo shelf
LID-00406,CP0406,ALT0406,Bakery,Cookies,Digestive Biscuits Maxi - Lavazza,Lavazza,600.0,g,1,1.72,,eur,available,Lidl,MILANO,2026/03/03 01:31,7260321450576,imported
LID-00407,CP0407,ALT0407,Produce,Tomatoes,W5 Cherry Tomatoes Maxi,W5,500,g,8,"2,21",,EUR,in stock,Lidl,milan,24/04/2026,5076597595450,
LID-00408,CP0408,ALT0408,Produce,Tomatoes,Round Tomatoes Maxi 1kg,Milbona,1,kg,1,"2,38",,eur,in stock,Lidl,milan,2026-03-12,2369362689430,seasonal item
LID-00409,CP0409,ALT0409,Produce,Salad,Combino Iceberg Lettuce Maxi,Combino,1,pcs,1,EUR 2.49, 2.03 ,€,,Lidl,Milan,2026-02-05 02:07:00,4933067458476,imported
LID-00410,CP0410,ALT0410,Produce,Salad,Rocket Salad Maxi,Aia,93.75,g,2,EUR 1.99,,Euro,available,Lidl,milan,2026-04-21 16:50:00,1506662670551,new
LID-00411,CP0411,ALT0411,Produce,Apples,Golden Apples Maxi 1kg,Lavazza,1,kg,2,2.30,1.86,EUR,,Lidl ,MILANO,27/02/2026,0720245591024,limited edition
LID-00412,CP0412,ALT0412,Produce,Apples,Milbona Pink Lady Apples Maxi,Milbona,1,kg,2,2.78,,€,limited,Lidl ,milan,2026-04-11 03:11:00,9340652775844,seasonal item
LID-00413,CP0413,ALT0413,Produce,Bananas,Bananas Maxi 1kg,W5,1,kg,3,"1,94",,EUR,available,Lidl,Milano,2026/03/26 13:16,7661894370526,private label
LID-00414,CP0414,ALT0414,Produce,Potatoes,combino potatoes maxi,Combino,2,kg,8,2.28,,eur,in stock,Lidl,Milan,30-03-2026,5202389743260,check allergen label
LID-00415,CP0415,ALT0415,Meat,Chicken,Chicken Breast Maxi,Cien,500.0,g,2,"€4,90","€4,02",eur,available,Lidl,Milano,2026-03-04 00:23:00,7045069176799,new
LID-00416,CP0416,ALT0416,Meat,Chicken,Chicken Thighs Maxi - Mulino Bianco,Mulino Bianco,,g,1,EUR 4.55,,eur,available,Lidl,Milano,2026-01-19 15:26:00,0849079388413,new
LID-00417,CP0417,ALT0417,Meat,BEEF,Minced Beef Maxi,W5,400,g,4, 6.28 ,EUR 5.07,eur,available,Lidl,Milan,2026/03/16 20:12,8811210314217,new
LID-00418,CP0418,ALT0418,Meat,Beef,Beef Steak Maxi 450g,Mutti,450.0,g,1,"€5,43",,EUR,in stock,Lidl,milan,2026-04-11 07:08:00,5056618632397,private label
LID-00419,CP0419,ALT0419,Meat,Cured Meats,Prosciutto Cotto Maxi - Milbona,Milbona,180.0,g,8,7.63,,€,,Lidl,Milano,22/03/2026,9881927788519,check allergen label
LID-00420,CP0420,ALT0420,Meat,Cured Meats,Salame Milano Maxi - Cien,Cien,75.0,g,1, 7.08 ,,€,available,Lidl,milan,2026/04/22 08:41,0452128991511,
LID-00421,CP0421,ALT0421,Pantry,Pasta,Spaghetti Maxi,Cien,750.0,g,2,"€2,15","€1,94",€,low stock,Lidl,Milano,2026-01-07,6154021190170,
LID-00422,CP0422,ALT0422,Pantry,Pasta,Penne Rigate Maxi 500g,Cien,500,g,2,EUR 2.37,,eur,,Lidl,Milan,27/01/2026,0849378306396,
LID-00423,CP0423,ALT0423,Pantry,Pasta,Fusilli Maxi,Mutti,375.0,g,3,2.74,,Euro,low stock,Lidl,milan,02/02/2026,9132033016234,limited edition
LID-00424,CP0424,ALT0424,Pantry,Rice,Carnaroli Rice Maxi - Italiamo,Italiamo,1,kg,2,3.86, 2.81 ,Euro,,Lidl,Milan,05/04/2026,3774604067200,imported
LID-00425,CP0425,ALT0425,Pantry,Rice,Basmati Rice Maxi,Bellarom,1,kg,3, 1.96 ,,eur,available,Lidl,milan,2026/01/14 08:36,3720376388214,limited edition
LID-00426,CP0426,ALT0426,Pantry ,Sauce,Tomato Passata Maxi,Bellarom,525.0,ml,3,2.39,,eur,,Lidl,Milano,2026-04-12 23:40:00,5073214644936,check allergen label
LID-00427,CP0427,ALT0427,Pantry,Sauce,Cien Pesto Genovese Maxi,Cien,142.5,g,4,"€3,32",,EUR,,Lidl,Milan,2026-04-02,6811872333510,
LID-00428,CP0428,ALT0428,Pantry,Oil,Extra Virgin Olive Oil Maxi 1.5l,Aia,1.5,l,8,2.41,,eur,in stock,Lidl,milan,2026-02-21,7365118939406,new
LID-00429,CP0429,ALT0429,Pantry,Oil,Sunflower Oil Maxi 1l,Cien,1,l,1,"2,11",,eur,OUT OF STOCK,Lidl,MILANO,2026-04-03,3546212760250,limited edition
LID-00430,CP0430,ALT0430,Pantry,Flour,W5 ALL PURPOSE FLOUR MAXI,W5,1,kg,2,"€2,23", 1.62 ,Euro,limited,Lidl,Milan,2026-03-05 10:49:00,7454930364687,seasonal item
LID-00431,CP0431,ALT0431,Pantry,Flour,00 Flour Maxi - Milbona,Milbona,1,kg,1,"€2,28",,eur,limited,Lidl,Milano,2026-02-25,8158814458220,promo shelf
LID-00432,CP0432,ALT0432, Pantry ,Sugar,White Sugar Maxi - Chef Select,chef select,1.5,kg,1, 2.25 ,,EUR,in stock,Lidl,Milano,2026-01-22,0152911371785,imported
LID-00433,CP0433,ALT0433,Pantry,Sugar,Ferrero Brown Sugar Maxi,Ferrero,1,kg,1,"€4,28",,Euro,OUT OF STOCK,Lidl,Milano,2026/04/12 18:08,0567086700900,promo shelf
LID-00434,CP0434,ALT0434,Pantry,Coffee,Ground Coffee Maxi 250g,Chef Select,250,g,3, 2.57 ,,€,,lidl,Milan,2026-01-21,0706336998795,promo shelf
